,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_Seconds
1017,0 days 01:55:41.511000,GAS,10,0 days 00:01:40.699000,35.0,1.0,,,0 days 00:00:29.535000,0 days 00:00:43.016000,0 days 00:00:28.148000,0 days 01:54:30.370000,0 days 01:55:13.386000,0 days 01:55:41.534000,294.0,259.0,245.0,280.0,False,MEDIUM,35.0,True,Alpine,0 days 01:54:00.812000,2024-09-22 13:00:56.943,1,12.0,False,,False,True,100.699
1018,0 days 01:57:24.392000,GAS,10,0 days 00:01:42.881000,36.0,1.0,,,0 days 00:00:29.621000,0 days 00:00:44.931000,0 days 00:00:28.329000,0 days 01:56:11.155000,0 days 01:56:56.086000,0 days 01:57:24.415000,,258.0,243.0,,False,MEDIUM,36.0,True,Alpine,0 days 01:55:41.511000,2024-09-22 13:02:37.642,1,13.0,False,,False,True,102.881
1019,0 days 01:59:16.656000,GAS,10,0 days 00:01:52.264000,37.0,1.0,,0 days 01:59:08.929000,0 days 00:00:29.909000,0 days 00:00:44.753000,0 days 00:00:37.602000,0 days 01:57:54.324000,0 days 01:58:39.077000,0 days 01:59:16.679000,284.0,258.0,,281.0,False,MEDIUM,37.0,True,Alpine,0 days 01:57:24.392000,2024-09-22 13:04:20.523,1,17.0,False,,False,False,112.264
1020,0 days 02:01:18.300000,GAS,10,0 days 00:02:01.644000,38.0,2.0,0 days 01:59:40.598000,,0 days 00:00:51.951000,0 days 00:00:42.014000,0 days 00:00:27.679000,0 days 02:00:08.630000,0 days 02:00:50.644000,0 days 02:01:18.323000,287.0,262.0,247.0,,False,SOFT,1.0,True,Alpine,0 days 01:59:16.656000,2024-09-22 13:06:12.787,1,19.0,False,,False,False,121.644
1021,0 days 02:02:56.329000,GAS,10,0 days 00:01:38.029000,39.0,2.0,,,0 days 00:00:28.919000,0 days 00:00:41.708000,0 days 00:00:27.402000,0 days 02:01:47.242000,0 days 02:02:28.950000,0 days 02:02:56.352000,285.0,259.0,249.0,281.0,True,SOFT,2.0,True,Alpine,0 days 02:01:18.300000,2024-09-22 13:08:14.431,1,19.0,False,,False,True,98.029
1022,0 days 02:04:34.152000,GAS,10,0 days 00:01:37.823000,40.0,2.0,,,0 days 00:00:29.003000,0 days 00:00:41.312000,0 days 00:00:27.508000,0 days 02:03:25.355000,0 days 02:04:06.667000,0 days 02:04:34.175000,287.0,259.0,247.0,280.0,True,SOFT,3.0,True,Alpine,0 days 02:02:56.329000,2024-09-22 13:09:52.460,1,19.0,False,,False,True,97.823
1023,0 days 02:06:11.714000,GAS,10,0 days 00:01:37.562000,41.0,2.0,,,0 days 00:00:29.050000,0 days 00:00:41.253000,0 days 00:00:27.259000,0 days 02:05:03.225000,0 days 02:05:44.478000,0 days 02:06:11.737000,288.0,259.0,250.0,281.0,True,SOFT,4.0,True,Alpine,0 days 02:04:34.152000,2024-09-22 13:11:30.283,1,19.0,False,,False,True,97.562
1024,0 days 02:07:49.042000,GAS,10,0 days 00:01:37.328000,42.0,2.0,,,0 days 00:00:28.733000,0 days 00:00:41.374000,0 days 00:00:27.221000,0 days 02:06:40.470000,0 days 02:07:21.844000,0 days 02:07:49.065000,,260.0,249.0,282.0,True,SOFT,5.0,True,Alpine,0 days 02:06:11.714000,2024-09-22 13:13:07.845,1,19.0,False,,False,True,97.328
1025,0 days 02:09:26.680000,GAS,10,0 days 00:01:37.638000,43.0,2.0,,,0 days 00:00:29.170000,0 days 00:00:41.246000,0 days 00:00:27.222000,0 days 02:08:18.235000,0 days 02:08:59.481000,0 days 02:09:26.703000,289.0,260.0,250.0,,False,SOFT,6.0,True,Alpine,0 days 02:07:49.042000,2024-09-22 13:14:45.173,1,19.0,False,,False,True,97.638
1026,0 days 02:11:03.810000,GAS,10,0 days 00:01:37.130000,44.0,2.0,,,0 days 00:00:28.803000,0 days 00:00:41.255000,0 days 00:00:27.072000,0 days 02:09:55.506000,0 days 02:10:36.761000,0 days 02:11:03.833000,,261.0,249.0,283.0,True,SOFT,7.0,True,Alpine,0 days 02:09:26.680000,2024-09-22 13:16:22.811,1,19.0,False,,False,True,97.13
1027,0 days 02:12:40.959000,GAS,10,0 days 00:01:37.149000,45.0,2.0,,,0 days 00:00:28.825000,0 days 00:00:41.229000,0 days 00:00:27.095000,0 days 02:11:32.658000,0 days 02:12:13.887000,0 days 02:12:40.982000,290.0,262.0,250.0,282.0,False,SOFT,8.0,True,Alpine,0 days 02:11:03.810000,2024-09-22 13:17:59.941,1,19.0,False,,False,True,97.149
1028,0 days 02:14:17.886000,GAS,10,0 days 00:01:36.927000,46.0,2.0,,,0 days 00:00:28.774000,0 days 00:00:41.172000,0 days 00:00:26.981000,0 days 02:13:09.756000,0 days 02:13:50.928000,0 days 02:14:17.909000,292.0,260.0,250.0,,True,SOFT,9.0,True,Alpine,0 days 02:12:40.959000,2024-09-22 13:19:37.090,1,19.0,False,,False,True,96.927
1029,0 days 02:15:55.881000,GAS,10,0 days 00:01:37.995000,47.0,2.0,,,0 days 00:00:29.017000,0 days 00:00:41.607000,0 days 00:00:27.371000,0 days 02:14:46.926000,0 days 02:15:28.533000,0 days 02:15:55.904000,291.0,260.0,249.0,,False,SOFT,10.0,True,Alpine,0 days 02:14:17.886000,2024-09-22 13:21:14.017,1,18.0,False,,False,True,97.995
1030,0 days 02:17:33.209000,GAS,10,0 days 00:01:37.328000,48.0,2.0,,,0 days 00:00:28.890000,0 days 00:00:41.264000,0 days 00:00:27.174000,0 days 02:16:24.794000,0 days 02:17:06.058000,0 days 02:17:33.232000,,260.0,251.0,,False,SOFT,11.0,True,Alpine,0 days 02:15:55.881000,2024-09-22 13:22:52.012,1,18.0,False,,False,True,97.328
1031,0 days 02:19:11.209000,GAS,10,0 days 00:01:38,49.0,2.0,,,0 days 00:00:28.936000,0 days 00:00:41.640000,0 days 00:00:27.424000,0 days 02:18:02.168000,0 days 02:18:43.808000,0 days 02:19:11.232000,,262.0,250.0,283.0,False,SOFT,12.0,True,Alpine,0 days 02:17:33.209000,2024-09-22 13:24:29.340,1,17.0,False,,False,True,98.0
1032,0 days 02:20:49.180000,GAS,10,0 days 00:01:37.971000,50.0,2.0,,,0 days 00:00:28.813000,0 days 00:00:41.772000,0 days 00:00:27.386000,0 days 02:19:40.045000,0 days 02:20:21.817000,0 days 02:20:49.203000,307.0,272.0,251.0,285.0,False,SOFT,13.0,True,Alpine,0 days 02:19:11.209000,2024-09-22 13:26:07.340,1,17.0,False,,False,True,97.971
1033,0 days 02:22:28.128000,GAS,10,0 days 00:01:38.948000,51.0,2.0,,,0 days 00:00:28.848000,0 days 00:00:42.030000,0 days 00:00:28.070000,0 days 02:21:18.051000,0 days 02:22:00.081000,0 days 02:22:28.151000,308.0,271.0,223.0,295.0,False,SOFT,14.0,True,Alpine,0 days 02:20:49.180000,2024-09-22 13:27:45.311,1,17.0,False,,False,True,98.948
1034,0 days 02:24:06.780000,GAS,10,0 days 00:01:38.652000,52.0,2.0,,,0 days 00:00:29.852000,0 days 00:00:41.712000,0 days 00:00:27.088000,0 days 02:22:58.003000,0 days 02:23:39.715000,0 days 02:24:06.803000,305.0,270.0,252.0,263.0,False,SOFT,15.0,True,Alpine,0 days 02:22:28.128000,2024-09-22 13:29:24.259,1,17.0,False,,False,True,98.652
1035,0 days 02:25:45.472000,GAS,10,0 days 00:01:38.692000,53.0,2.0,,,0 days 00:00:28.746000,0 days 00:00:42.577000,0 days 00:00:27.369000,0 days 02:24:35.549000,0 days 02:25:18.126000,0 days 02:25:45.495000,310.0,274.0,250.0,298.0,False,SOFT,16.0,True,Alpine,0 days 02:24:06.780000,2024-09-22 13:31:02.911,1,17.0,False,,False,True,98.692
1036,0 days 02:27:24.063000,GAS,10,0 days 00:01:38.591000,54.0,2.0,,,0 days 00:00:28.972000,0 days 00:00:42.209000,0 days 00:00:27.410000,0 days 02:26:14.467000,0 days 02:26:56.676000,0 days 02:27:24.086000,,273.0,253.0,296.0,False,SOFT,17.0,True,Alpine,0 days 02:25:45.472000,2024-09-22 13:32:41.603,1,17.0,False,,False,True,98.591
1037,0 days 02:29:02.035000,GAS,10,0 days 00:01:37.972000,55.0,2.0,,,0 days 00:00:28.704000,0 days 00:00:42.103000,0 days 00:00:27.165000,0 days 02:27:52.790000,0 days 02:28:34.893000,0 days 02:29:02.058000,307.0,270.0,253.0,297.0,False,SOFT,18.0,True,Alpine,0 days 02:27:24.063000,2024-09-22 13:34:20.194,1,17.0,False,,False,True,97.972
1038,0 days 02:30:42.422000,GAS,10,0 days 00:01:40.387000,56.0,2.0,,,0 days 00:00:28.673000,0 days 00:00:44.128000,0 days 00:00:27.586000,0 days 02:29:30.731000,0 days 02:30:14.859000,0 days 02:30:42.445000,308.0,262.0,249.0,295.0,False,SOFT,19.0,True,Alpine,0 days 02:29:02.035000,2024-09-22 13:35:58.166,1,17.0,False,,False,True,100.387
1039,0 days 02:32:19.838000,GAS,10,0 days 00:01:37.416000,57.0,2.0,,,0 days 00:00:28.800000,0 days 00:00:41.476000,0 days 00:00:27.140000,0 days 02:31:11.245000,0 days 02:31:52.721000,0 days 02:32:19.861000,293.0,261.0,253.0,283.0,False,SOFT,20.0,True,Alpine,0 days 02:30:42.422000,2024-09-22 13:37:38.553,1,17.0,False,,False,True,97.416
1040,0 days 02:33:57.459000,GAS,10,0 days 00:01:37.621000,58.0,2.0,,,0 days 00:00:28.903000,0 days 00:00:41.538000,0 days 00:00:27.180000,0 days 02:32:48.764000,0 days 02:33:30.302000,0 days 02:33:57.482000,295.0,264.0,250.0,286.0,False,SOFT,21.0,True,Alpine,0 days 02:32:19.838000,2024-09-22 13:39:15.969,1,17.0,False,,False,True,97.621
1041,0 days 02:35:35.205000,GAS,10,0 days 00:01:37.746000,59.0,2.0,,,0 days 00:00:28.872000,0 days 00:00:41.656000,0 days 00:00:27.218000,0 days 02:34:26.354000,0 days 02:35:08.010000,0 days 02:35:35.228000,297.0,264.0,251.0,287.0,False,SOFT,22.0,True,Alpine,0 days 02:33:57.459000,2024-09-22 13:40:53.590,1,17.0,False,,False,True,97.746
1042,0 days 02:37:13.394000,GAS,10,0 days 00:01:38.189000,60.0,2.0,,,0 days 00:00:28.811000,0 days 00:00:41.958000,0 days 00:00:27.420000,0 days 02:36:04.039000,0 days 02:36:45.997000,0 days 02:37:13.417000,298.0,274.0,249.0,,False,SOFT,23.0,True,Alpine,0 days 02:35:35.205000,2024-09-22 13:42:31.336,1,17.0,False,,False,True,98.189
1043,0 days 02:38:52.892000,GAS,10,0 days 00:01:39.498000,61.0,2.0,,,0 days 00:00:28.959000,0 days 00:00:42.463000,0 days 00:00:28.076000,0 days 02:37:42.376000,0 days 02:38:24.839000,0 days 02:38:52.915000,313.0,273.0,247.0,301.0,False,SOFT,24.0,True,Alpine,0 days 02:37:13.394000,2024-09-22 13:44:09.525,1,17.0,False,,False,True,99.498
1044,0 days 00:58:52.581000,RIC,3,0 days 00:01:51.319000,1.0,1.0,,,,0 days 00:00:45.681000,0 days 00:00:28.467000,,0 days 00:58:24.177000,0 days 00:58:52.755000,294.0,264.0,241.0,241.0,False,SOFT,1.0,True,RB,0 days 00:57:01.006000,2024-09-22 12:03:57.137,1,16.0,False,,False,False,111.319
1045,0 days 01:00:33.528000,RIC,3,0 days 00:01:40.947000,2.0,1.0,,,0 days 00:00:29.537000,0 days 00:00:43.404000,0 days 00:00:28.006000,0 days 00:59:22.142000,0 days 01:00:05.546000,0 days 01:00:33.552000,297.0,268.0,242.0,277.0,True,SOFT,2.0,True,RB,0 days 00:58:52.581000,2024-09-22 12:05:48.712,1,16.0,False,,False,True,100.947
1046,0 days 01:02:13.585000,RIC,3,0 days 00:01:40.057000,3.0,1.0,,,0 days 00:00:29.337000,0 days 00:00:42.730000,0 days 00:00:27.990000,0 days 01:01:02.889000,0 days 01:01:45.619000,0 days 01:02:13.609000,294.0,267.0,242.0,294.0,True,SOFT,3.0,True,RB,0 days 01:00:33.528000,2024-09-22 12:07:29.659,1,16.0,False,,False,True,100.057
1047,0 days 01:03:53.130000,RIC,3,0 days 00:01:39.545000,4.0,1.0,,,0 days 00:00:29.106000,0 days 00:00:42.521000,0 days 00:00:27.918000,0 days 01:02:42.715000,0 days 01:03:25.236000,0 days 01:03:53.154000,291.0,262.0,241.0,292.0,True,SOFT,4.0,True,RB,0 days 01:02:13.585000,2024-09-22 12:09:09.716,1,16.0,False,,False,True,99.545
1048,0 days 01:05:32.715000,RIC,3,0 days 00:01:39.585000,5.0,1.0,,,0 days 00:00:29.549000,0 days 00:00:42.161000,0 days 00:00:27.875000,0 days 01:04:22.703000,0 days 01:05:04.864000,0 days 01:05:32.739000,287.0,261.0,241.0,281.0,False,SOFT,5.0,True,RB,0 days 01:03:53.130000,2024-09-22 12:10:49.261,1,16.0,False,,False,True,99.585
1049,0 days 01:07:11.938000,RIC,3,0 days 00:01:39.223000,6.0,1.0,,,0 days 00:00:29.259000,0 days 00:00:42.073000,0 days 00:00:27.891000,0 days 01:06:01.998000,0 days 01:06:44.071000,0 days 01:07:11.962000,290.0,260.0,241.0,280.0,True,SOFT,6.0,True,RB,0 days 01:05:32.715000,2024-09-22 12:12:28.846,1,16.0,False,,False,True,99.223
1050,0 days 01:08:51.536000,RIC,3,0 days 00:01:39.598000,7.0,1.0,,,0 days 00:00:29.411000,0 days 00:00:42.178000,0 days 00:00:28.009000,0 days 01:07:41.373000,0 days 01:08:23.551000,0 days 01:08:51.560000,292.0,258.0,243.0,,False,SOFT,7.0,True,RB,0 days 01:07:11.938000,2024-09-22 12:14:08.069,1,16.0,False,,False,True,99.598
1051,0 days 01:10:31.151000,RIC,3,0 days 00:01:39.615000,8.0,1.0,,,0 days 00:00:29.435000,0 days 00:00:42.308000,0 days 00:00:27.872000,0 days 01:09:20.995000,0 days 01:10:03.303000,0 days 01:10:31.175000,290.0,258.0,242.0,278.0,False,SOFT,8.0,True,RB,0 days 01:08:51.536000,2024-09-22 12:15:47.667,1,16.0,False,,False,True,99.615
1052,0 days 01:12:10.749000,RIC,3,0 days 00:01:39.598000,9.0,1.0,,,0 days 00:00:29.431000,0 days 00:00:42.252000,0 days 00:00:27.915000,0 days 01:11:00.606000,0 days 01:11:42.858000,0 days 01:12:10.773000,289.0,259.0,242.0,281.0,False,SOFT,9.0,True,RB,0 days 01:10:31.151000,2024-09-22 12:17:27.282,1,16.0,False,,False,True,99.598
1053,0 days 01:13:58.429000,RIC,3,0 days 00:01:47.680000,10.0,1.0,,0 days 01:13:50.776000,0 days 00:00:29.389000,0 days 00:00:42.338000,0 days 00:00:35.953000,0 days 01:12:40.162000,0 days 01:13:22.500000,0 days 01:13:58.453000,290.0,258.0,,278.0,False,SOFT,10.0,True,RB,0 days 01:12:10.749000,2024-09-22 12:19:06.880,1,19.0,False,,False,False,107.68
1054,0 days 01:15:58.910000,RIC,3,0 days 00:02:00.481000,11.0,2.0,0 days 01:14:21.141000,,0 days 00:00:51.185000,0 days 00:00:41.624000,0 days 00:00:27.672000,0 days 01:14:49.638000,0 days 01:15:31.262000,0 days 01:15:58.934000,282.0,256.0,242.0,,False,MEDIUM,1.0,True,RB,0 days 01:13:58.429000,2024-09-22 12:20:54.560,1,20.0,False,,False,False,120.481
1055,0 days 01:17:37.499000,RIC,3,0 days 00:01:38.589000,12.0,2.0,,,0 days 00:00:29.103000,0 days 00:00:41.775000,0 days 00:00:27.711000,0 days 01:16:28.037000,0 days 01:17:09.812000,0 days 01:17:37.523000,286.0,258.0,242.0,275.0,True,MEDIUM,2.0,True,RB,0 days 01:15:58.910000,2024-09-22 12:22:55.041,1,20.0,False,,False,True,98.589
1056,0 days 01:19:16.143000,RIC,3,0 days 00:01:38.644000,13.0,2.0,,,0 days 00:00:29.225000,0 days 00:00:41.710000,0 days 00:00:27.709000,0 days 01:18:06.748000,0 days 01:18:48.458000,0 days 01:19:16.167000,285.0,257.0,242.0,277.0,False,MEDIUM,3.0,True,RB,0 days 01:17:37.499000,2024-09-22 12:24:33.630,1,20.0,False,,False,True,98.644
1057,0 days 01:20:54.803000,RIC,3,0 days 00:01:38.660000,14.0,2.0,,,0 days 00:00:29.163000,0 days 00:00:41.755000,0 days 00:00:27.742000,0 days 01:19:45.330000,0 days 01:20:27.085000,0 days 01:20:54.827000,,257.0,242.0,275.0,False,MEDIUM,4.0,True,RB,0 days 01:19:16.143000,2024-09-22 12:26:12.274,1,20.0,False,,False,True,98.66
1058,0 days 01:22:33.577000,RIC,3,0 days 00:01:38.774000,15.0,2.0,,,0 days 00:00:29.170000,0 days 00:00:41.953000,0 days 00:00:27.651000,0 days 01:21:23.997000,0 days 01:22:05.950000,0 days 01:22:33.601000,,257.0,244.0,276.0,False,MEDIUM,5.0,True,RB,0 days 01:20:54.803000,2024-09-22 12:27:50.934,1,19.0,False,,False,True,98.774
1059,0 days 01:24:11.997000,RIC,3,0 days 00:01:38.420000,16.0,2.0,,,0 days 00:00:29.202000,0 days 00:00:41.614000,0 days 00:00:27.604000,0 days 01:23:02.803000,0 days 01:23:44.417000,0 days 01:24:12.021000,287.0,257.0,245.0,274.0,True,MEDIUM,6.0,True,RB,0 days 01:22:33.577000,2024-09-22 12:29:29.708,1,19.0,False,,False,True,98.42
1060,0 days 01:25:50.403000,RIC,3,0 days 00:01:38.406000,17.0,2.0,,,0 days 00:00:29.163000,0 days 00:00:41.650000,0 days 00:00:27.593000,0 days 01:24:41.184000,0 days 01:25:22.834000,0 days 01:25:50.427000,286.0,258.0,244.0,277.0,True,MEDIUM,7.0,True,RB,0 days 01:24:11.997000,2024-09-22 12:31:08.128,1,19.0,False,,False,True,98.406
1061,0 days 01:27:28.664000,RIC,3,0 days 00:01:38.261000,18.0,2.0,,,0 days 00:00:29.094000,0 days 00:00:41.540000,0 days 00:00:27.627000,0 days 01:26:19.521000,0 days 01:27:01.061000,0 days 01:27:28.688000,287.0,258.0,244.0,,True,MEDIUM,8.0,True,RB,0 days 01:25:50.403000,2024-09-22 12:32:46.534,1,19.0,False,,False,True,98.261
1062,0 days 01:29:07.303000,RIC,3,0 days 00:01:38.639000,19.0,2.0,,,0 days 00:00:29.194000,0 days 00:00:41.797000,0 days 00:00:27.648000,0 days 01:27:57.882000,0 days 01:28:39.679000,0 days 01:29:07.327000,286.0,259.0,244.0,,False,MEDIUM,9.0,True,RB,0 days 01:27:28.664000,2024-09-22 12:34:24.795,1,19.0,False,,False,True,98.639
1063,0 days 01:30:46.195000,RIC,3,0 days 00:01:38.892000,20.0,2.0,,,0 days 00:00:29.345000,0 days 00:00:41.839000,0 days 00:00:27.708000,0 days 01:29:36.672000,0 days 01:30:18.511000,0 days 01:30:46.219000,,259.0,245.0,278.0,False,MEDIUM,10.0,True,RB,0 days 01:29:07.303000,2024-09-22 12:36:03.434,1,19.0,False,,False,True,98.892
1064,0 days 01:32:24.996000,RIC,3,0 days 00:01:38.801000,21.0,2.0,,,0 days 00:00:29.138000,0 days 00:00:41.960000,0 days 00:00:27.703000,0 days 01:31:15.357000,0 days 01:31:57.317000,0 days 01:32:25.020000,289.0,258.0,243.0,,False,MEDIUM,11.0,True,RB,0 days 01:30:46.195000,2024-09-22 12:37:42.326,1,19.0,False,,False,True,98.801
1065,0 days 01:34:03.621000,RIC,3,0 days 00:01:38.625000,22.0,2.0,,,0 days 00:00:29.293000,0 days 00:00:41.734000,0 days 00:00:27.598000,0 days 01:32:54.313000,0 days 01:33:36.047000,0 days 01:34:03.645000,290.0,258.0,244.0,,False,MEDIUM,12.0,True,RB,0 days 01:32:24.996000,2024-09-22 12:39:21.127,1,19.0,False,,False,True,98.625
1066,0 days 01:35:42.613000,RIC,3,0 days 00:01:38.992000,23.0,2.0,,,0 days 00:00:29.285000,0 days 00:00:42.073000,0 days 00:00:27.634000,0 days 01:34:32.930000,0 days 01:35:15.003000,0 days 01:35:42.637000,,258.0,245.0,280.0,False,MEDIUM,13.0,True,RB,0 days 01:34:03.621000,2024-09-22 12:40:59.752,1,19.0,False,,False,True,98.992
1067,0 days 01:37:21.687000,RIC,3,0 days 00:01:39.074000,24.0,2.0,,,0 days 00:00:29.200000,0 days 00:00:42.017000,0 days 00:00:27.857000,0 days 01:36:11.837000,0 days 01:36:53.854000,0 days 01:37:21.711000,291.0,260.0,244.0,281.0,False,MEDIUM,14.0,True,RB,0 days 01:35:42.613000,2024-09-22 12:42:38.744,1,19.0,False,,False,True,99.074
1068,0 days 01:39:01.182000,RIC,3,0 days 00:01:39.495000,25.0,2.0,,,0 days 00:00:29.334000,0 days 00:00:42.163000,0 days 00:00:27.998000,0 days 01:37:51.045000,0 days 01:38:33.208000,0 days 01:39:01.206000,,266.0,243.0,280.0,False,MEDIUM,15.0,True,RB,0 days 01:37:21.687000,2024-09-22 12:44:17.818,1,19.0,False,,False,True,99.495
1069,0 days 01:40:41.363000,RIC,3,0 days 00:01:40.181000,26.0,2.0,,,0 days 00:00:29.320000,0 days 00:00:42.805000,0 days 00:00:28.056000,0 days 01:39:30.526000,0 days 01:40:13.331000,0 days 01:40:41.387000,299.0,268.0,244.0,291.0,False,MEDIUM,16.0,True,RB,0 days 01:39:01.182000,2024-09-22 12:45:57.313,1,18.0,False,,False,True,100.181
1070,0 days 01:42:21.648000,RIC,3,0 days 00:01:40.285000,27.0,2.0,,,0 days 00:00:29.295000,0 days 00:00:42.950000,0 days 00:00:28.040000,0 days 01:41:10.682000,0 days 01:41:53.632000,0 days 01:42:21.672000,304.0,268.0,246.0,290.0,False,MEDIUM,17.0,True,RB,0 days 01:40:41.363000,2024-09-22 12:47:37.494,1,18.0,False,,False,True,100.285
1071,0 days 01:44:01.842000,RIC,3,0 days 00:01:40.194000,28.0,2.0,,,0 days 00:00:29.203000,0 days 00:00:42.815000,0 days 00:00:28.176000,0 days 01:42:50.875000,0 days 01:43:33.690000,0 days 01:44:01.866000,,269.0,244.0,291.0,False,MEDIUM,18.0,True,RB,0 days 01:42:21.648000,2024-09-22 12:49:17.779,1,18.0,False,,False,True,100.194
1072,0 days 01:45:41.093000,RIC,3,0 days 00:01:39.251000,29.0,2.0,,,0 days 00:00:29.175000,0 days 00:00:42.287000,0 days 00:00:27.789000,0 days 01:44:31.041000,0 days 01:45:13.328000,0 days 01:45:41.117000,312.0,258.0,243.0,289.0,False,MEDIUM,19.0,True,RB,0 days 01:44:01.842000,2024-09-22 12:50:57.973,1,16.0,False,,False,True,99.251
1073,0 days 01:47:20.656000,RIC,3,0 days 00:01:39.563000,30.0,2.0,,,0 days 00:00:29.294000,0 days 00:00:42.155000,0 days 00:00:28.114000,0 days 01:46:10.411000,0 days 01:46:52.566000,0 days 01:47:20.680000,291.0,269.0,246.0,278.0,False,MEDIUM,20.0,True,RB,0 days 01:45:41.093000,2024-09-22 12:52:37.224,1,15.0,False,,False,True,99.563
1074,0 days 01:49:01.816000,RIC,3,0 days 00:01:41.160000,31.0,2.0,,,0 days 00:00:29.396000,0 days 00:00:43.332000,0 days 00:00:28.432000,0 days 01:47:50.076000,0 days 01:48:33.408000,0 days 01:49:01.840000,311.0,268.0,243.0,291.0,False,MEDIUM,21.0,True,RB,0 days 01:47:20.656000,2024-09-22 12:54:16.787,1,14.0,False,,False,True,101.16
1075,0 days 01:50:41.344000,RIC,3,0 days 00:01:39.528000,32.0,2.0,,,0 days 00:00:29.528000,0 days 00:00:42.237000,0 days 00:00:27.763000,0 days 01:49:31.368000,0 days 01:50:13.605000,0 days 01:50:41.368000,288.0,259.0,245.0,277.0,False,MEDIUM,22.0,True,RB,0 days 01:49:01.816000,2024-09-22 12:55:57.947,1,14.0,False,,False,True,99.528
1076,0 days 01:52:20.722000,RIC,3,0 days 00:01:39.378000,33.0,2.0,,,0 days 00:00:29.303000,0 days 00:00:42.119000,0 days 00:00:27.956000,0 days 01:51:10.671000,0 days 01:51:52.790000,0 days 01:52:20.746000,291.0,269.0,246.0,280.0,False,MEDIUM,23.0,True,RB,0 days 01:50:41.344000,2024-09-22 12:57:37.475,1,14.0,False,,False,True,99.378
1077,0 days 01:54:01.283000,RIC,3,0 days 00:01:40.561000,34.0,2.0,,,0 days 00:00:29.079000,0 days 00:00:43.174000,0 days 00:00:28.308000,0 days 01:52:49.825000,0 days 01:53:32.999000,0 days 01:54:01.307000,308.0,268.0,244.0,289.0,False,MEDIUM,24.0,True,RB,0 days 01:52:20.722000,2024-09-22 12:59:16.853,1,13.0,False,,False,True,100.561
1078,0 days 01:55:41.949000,RIC,3,0 days 00:01:40.666000,35.0,2.0,,,0 days 00:00:29.282000,0 days 00:00:43.216000,0 days 00:00:28.168000,0 days 01:54:30.589000,0 days 01:55:13.805000,0 days 01:55:41.973000,310.0,267.0,244.0,291.0,False,MEDIUM,25.0,True,RB,0 days 01:54:01.283000,2024-09-22 13:00:57.414,1,13.0,False,,False,True,100.666
1079,0 days 01:57:21.960000,RIC,3,0 days 00:01:40.011000,36.0,2.0,,,0 days 00:00:29.304000,0 days 00:00:42.987000,0 days 00:00:27.720000,0 days 01:56:11.277000,0 days 01:56:54.264000,0 days 01:57:21.984000,312.0,256.0,246.0,287.0,False,MEDIUM,26.0,True,RB,0 days 01:55:41.949000,2024-09-22 13:02:38.080,1,12.0,False,,False,True,100.011
1080,0 days 01:59:00.599000,RIC,3,0 days 00:01:38.639000,37.0,2.0,,,0 days 00:00:29.213000,0 days 00:00:41.942000,0 days 00:00:27.484000,0 days 01:57:51.197000,0 days 01:58:33.139000,0 days 01:59:00.623000,284.0,258.0,245.0,277.0,False,MEDIUM,27.0,True,RB,0 days 01:57:21.960000,2024-09-22 13:04:18.091,1,12.0,False,,False,True,98.639
1081,0 days 02:00:38.885000,RIC,3,0 days 00:01:38.286000,38.0,2.0,,,0 days 00:00:29.100000,0 days 00:00:41.803000,0 days 00:00:27.383000,0 days 01:59:29.723000,0 days 02:00:11.526000,0 days 02:00:38.909000,286.0,259.0,246.0,279.0,False,MEDIUM,28.0,True,RB,0 days 01:59:00.599000,2024-09-22 13:05:56.730,1,12.0,False,,False,True,98.286
1082,0 days 02:02:17.449000,RIC,3,0 days 00:01:38.564000,39.0,2.0,,,0 days 00:00:29.008000,0 days 00:00:41.929000,0 days 00:00:27.627000,0 days 02:01:07.917000,0 days 02:01:49.846000,0 days 02:02:17.473000,288.0,260.0,247.0,280.0,False,MEDIUM,29.0,True,RB,0 days 02:00:38.885000,2024-09-22 13:07:35.016,1,12.0,False,,False,True,98.564
1083,0 days 02:03:56.051000,RIC,3,0 days 00:01:38.602000,40.0,2.0,,,0 days 00:00:29.097000,0 days 00:00:41.735000,0 days 00:00:27.770000,0 days 02:02:46.570000,0 days 02:03:28.305000,0 days 02:03:56.075000,,259.0,245.0,,False,MEDIUM,30.0,True,RB,0 days 02:02:17.449000,2024-09-22 13:09:13.580,1,12.0,False,,False,True,98.602
